R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.2011    	   1.585    	  0.8436E-02
  0.2071    	   1.429    	  0.8650E-02
  0.2131    	   1.287    	  0.8868E-02
  0.2192    	   1.159    	  0.9088E-02
  0.2254    	   1.043    	  0.9313E-02
  0.2316    	  0.9376    	  0.9541E-02
  0.2380    	  0.8425    	  0.9772E-02
  0.2444    	  0.7566    	  0.1001E-01
  0.2509    	  0.6790    	  0.1025E-01
  0.2574    	  0.6090    	  0.1049E-01
  0.2641    	  0.5458    	  0.1074E-01
  0.2708    	  0.4889    	  0.1099E-01
  0.2777    	  0.4376    	  0.1125E-01
  0.2846    	  0.3914    	  0.1151E-01
  0.2915    	  0.3498    	  0.1178E-01
  0.2986    	  0.3125    	  0.1205E-01
  0.3057    	  0.2789    	  0.1233E-01
  0.3129    	  0.2487    	  0.1261E-01
  0.3202    	  0.2217    	  0.1289E-01
  0.3276    	  0.1974    	  0.1318E-01
  0.3351    	  0.1756    	  0.1347E-01
  0.3426    	  0.1562    	  0.1377E-01
  0.3502    	  0.1388    	  0.1407E-01
  0.3579    	  0.1232    	  0.1438E-01
  0.3657    	  0.1093    	  0.1469E-01
  0.3736    	  0.9685E-01	  0.1501E-01
  0.3815    	  0.8577E-01	  0.1533E-01
  0.3895    	  0.7589E-01	  0.1567E-01
  0.3976    	  0.6710E-01	  0.1601E-01
  0.4058    	  0.5927E-01	  0.1635E-01
  0.4141    	  0.5230E-01	  0.1670E-01
  0.4224    	  0.4611E-01	  0.1706E-01
  0.4308    	  0.4062E-01	  0.1742E-01
  0.4393    	  0.3574E-01	  0.1779E-01
  0.4479    	  0.3142E-01	  0.1817E-01
  0.4565    	  0.2759E-01	  0.1856E-01
  0.4653    	  0.2421E-01	  0.1896E-01
  0.4741    	  0.2121E-01	  0.1937E-01
  0.4830    	  0.1857E-01	  0.1979E-01
  0.4920    	  0.1624E-01	  0.2023E-01
  0.5010    	  0.1418E-01	  0.2068E-01
  0.5102    	  0.1236E-01	  0.2115E-01
  0.5194    	  0.1077E-01	  0.2164E-01
  0.5287    	  0.9366E-02	  0.2214E-01
  0.5380    	  0.8135E-02	  0.2264E-01
